Ad state,Ad,Description line 1,Description line 2,Display URL,Final URL,Device preference type,Campaign,Ad group,Ad type
enabled,Best Yoga Retreats 2016,3 Deals in Chengdu!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Chengdu,www.bookyogaretreats.com/all/d/asia-and-oceania/china/chengdu,All,Longtail China - Chengdu,Longtail Retreats Chengdu,Text ad
enabled,Best Yoga Retreats 2016,23 Deals in Karon!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Karon,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/karon,All,Longtail Thailand - Karon,Longtail Retreats Karon,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Taling Ngam!,Compare and Book from Top Packages,www.BookYogaRetreats.com/TalingNgam,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/taling-ngam,All,Longtail Thailand - Taling Ngam,Longtail Retreats Taling Ngam,Text ad
enabled,Best Yoga Retreats 2016,7 Deals in KwaZulu-Natal!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/south-africa/kwazulu-natal,All,Longtail South Africa - KwaZulu-Natal,Longtail Retreats KwaZulu-Natal,Text ad
enabled,Best Yoga Retreats 2016,8 Deals in Silver Coast!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/portugal/silver-coast,All,Longtail Portugal - Silver Coast,Longtail Retreats Silver Coast,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Paw Paw!,Compare and Book from Top Packages,www.BookYogaRetreats.com/PawPaw,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/paw-paw,All,Longtail USA - Paw Paw,Longtail Retreats Paw Paw,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Korcula!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Korcula,www.bookyogaretreats.com/all/d/europe/croatia/korcula,All,Longtail Croatia - Korcula,Longtail Retreats Korcula,Text ad
enabled,Best Yoga Retreats 2016,3 Deals in Mljet!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Mljet,www.bookyogaretreats.com/all/d/europe/croatia/mljet,All,Longtail Croatia - Mljet,Longtail Retreats Mljet,Text ad
enabled,Best Yoga Retreats 2016,4 Deals in Martina Franca!,Compare and Book from Top Packages,www.BookYogaRetreats.com,www.bookyogaretreats.com/all/d/europe/italy/martina-franca,All,Longtail Italy - Martina Franca,Longtail Retreats Martina Franca,Text ad
enabled,Best Yoga Retreats 2016,22 Deals in Seminyak!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Seminyak,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/seminyak,All,Longtail Indonesia - Seminyak,Longtail Retreats Seminyak,Text ad
enabled,Best Yoga Retreats 2016,5 Deals in Cakaudrove!,Compare and Book from Top Packages,www.BookYogaRetreats.com/Cakaudrove,www.bookyogaretreats.com/all/d/asia-and-oceania/fiji/cakaudrove,All,Longtail Fiji - Cakaudrove,Longtail Retreats Cakaudrove,Text ad
